id,price
5871,6753.63
5872,13574.09
5873,696.79
5874,12669.13
5875,4045.72
5876,443.51
5877,1859.65
5878,8902.49
5879,5776.99
5880,623.55
5881,571.59
5882,11133.22
5883,2824.28
5884,968.76
5885,2261.02
5886,6489.69
5887,5770.05
5888,3654.42
5889,634.91
5890,717.07
5891,4828.03
5892,641.78
5893,4708.32
5894,5510.04
5895,5125.56
5896,5563.64
5897,914.89
5898,5052.08
5899,11147.68
5900,118.2
5901,11093.29
5902,2679.01
5903,3983.66
5904,707.51
5905,7735.4
5906,5632.29
5907,13197.66
5908,531.17
5909,384.65
5910,873.39
5911,11616.17
5912,6284.67
5913,6044.47
5914,4414.39
5915,3034.92
5916,571.56
5917,1188.19
5918,563.88
5919,5489.59
5920,4203.77
5921,1532.7
5922,5597.81
5923,8475.66
5924,14614.64
5925,3564.87
5926,1042.4
5927,11308.4
5928,8270.09
5929,7573.76
5930,5764.1
5931,21276.7
5932,6815.48
5933,5032.88
5934,243.44
5935,13021.95
5936,11050.86
5937,604.09
5938,8659.78
5939,14803.33
5940,7227.44
5941,7011.4
5942,4711.63
5943,1386.68
5944,14556.74
5945,2530.17
5946,8657.96
5947,167.46
5948,840.81
5949,893.41
5950,464.42
5951,956.02
5952,360.35
5953,3868.48
5954,2604.28
5955,2423.63
5956,5081.8
5957,1213.8
5958,1087.28
5959,5721.16
5960,917.51
5961,14278.44
5962,2666.02
5963,11905.01
5964,10.0
5965,4423.06
5966,7424.51
5967,1196.11
5968,781.53
5969,14088.39
5970,835.98
5971,1047.67
5972,3602.34
5973,5576.98
5974,5094.85
5975,484.84
5976,279.48
5977,506.45
5978,9679.93
5979,12081.17
5980,2176.76
5981,10316.72
5982,4607.86
5983,6027.95
5984,4226.95
5985,3720.98
5986,705.19
5987,7825.75
5988,1466.38
5989,1065.26
5990,6121.12
5991,6054.72
5992,4964.74
5993,12813.86
5994,5184.66
5995,1610.06
5996,3898.68
5997,1244.82
5998,664.89
5999,10617.43
6000,3523.99
6001,7580.54
6002,13429.7
6003,4273.12
6004,4596.49
6005,5262.21
6006,780.85
6007,11207.09
6008,5643.66
6009,12041.95
6010,153.57
6011,8311.58
6012,9444.04
6013,3022.44
6014,892.62
6015,1935.44
6016,7006.34
6017,2115.27
6018,3999.97
6019,569.84
6020,8362.39
6021,364.44
6022,1143.33
6023,529.89
6024,521.23
6025,781.53
6026,1142.68
6027,3707.46
6028,2459.9
6029,9114.9
6030,4526.37
6031,971.47
6032,5746.71
6033,7728.51
6034,2894.35
6035,12653.75
6036,1231.62
6037,11407.83
6038,538.21
6039,1020.11
6040,2429.41
6041,480.85
6042,901.09
6043,6967.0
6044,487.11
6045,6399.41
6046,5672.64
6047,12092.21
6048,4891.42
6049,547.27
6050,11437.03
6051,1022.73
6052,9928.47
6053,333.15
6054,709.44
6055,5268.79
6056,791.62
6057,437.99
6058,582.67
6059,1073.31
6060,7124.58
6061,2446.29
6062,799.96
6063,7095.28
6064,6277.35
6065,845.51
6066,2475.86
6067,784.91
6068,137.26
6069,1620.86
6070,3075.79
6071,116.31
6072,523.95
6073,387.59
6074,5377.35
6075,994.4
6076,1156.11
6077,741.77
6078,4880.42
6079,3210.32
6080,3477.36
6081,4642.94
6082,444.85
6083,2056.84
6084,908.93
6085,532.6
6086,1225.13
6087,4858.16
6088,496.37
6089,6791.91
6090,5734.77
6091,935.61
6092,3394.76
6093,6605.6
6094,4944.36
6095,4295.22
6096,2764.76
6097,8115.08
6098,5514.98
6099,621.16
6100,10469.98
6101,4686.22
6102,5517.22
6103,7259.6
6104,4301.05
6105,1419.9
6106,3118.07
6107,1300.9
6108,1085.24
6109,5355.09
6110,9899.84
6111,13268.91
6112,12517.11
6113,14227.04
6114,725.15
6115,1175.63
6116,8787.99
6117,11733.23
6118,312.7
6119,18183.79
6120,587.21
6121,1265.76
6122,290.52
6123,921.29
6124,717.98
6125,574.16
6126,2148.45
6127,4296.58
6128,2875.63
6129,71.62
6130,5728.88
6131,6556.07
6132,817.8
6133,7190.73
6134,576.67
6135,7509.33
6136,10769.76
6137,6609.19
6138,4362.73
6139,307.54
6140,3467.21
6141,315.19
6142,6427.42
6143,1268.42
6144,3898.58
6145,1692.7
6146,3334.76
6147,17450.87
6148,2432.04
6149,8347.68
6150,8629.5
6151,4993.35
6152,9539.86
6153,3708.3
6154,8313.29
6155,10703.22
6156,3825.53
6157,1532.38
6158,336.5
6159,5471.63
6160,16388.78
6161,14253.28
6162,3606.95
6163,255.81
6164,2692.38
6165,11116.11
6166,1210.31
6167,2414.56
6168,21852.4
6169,2589.86
6170,3449.53
6171,5597.9
6172,6090.47
6173,3194.02
6174,1093.39
6175,6582.96
6176,2717.3
6177,11481.63
6178,744.9
6179,4263.53
6180,5157.24
6181,4929.19
6182,5329.76
6183,2860.29
6184,7524.89
6185,3242.53
6186,12012.6
6187,5464.79
6188,611.81
6189,20853.42
6190,5245.15
6191,12066.64
6192,10998.79
6193,3479.84
6194,1116.73
6195,3036.12
6196,8960.63
6197,939.63
6198,5750.33
6199,1282.74
6200,1466.42
6201,1012.71
6202,10135.06
6203,14200.14
6204,5675.29
6205,15915.18
6206,7277.46
6207,488.27
6208,6708.92
6209,801.11
6210,3845.51
6211,8482.7
6212,1825.81
6213,611.28
6214,5729.99
6215,2535.32
6216,828.75
6217,7311.71
6218,9445.61
6219,713.12
6220,2641.41
6221,15605.29
6222,15256.54
6223,1148.6
6224,1329.97
6225,6647.46
6226,1068.43
6227,1878.84
6228,3529.76
6229,4279.08
6230,6574.62
6231,3646.11
6232,650.4
6233,8336.08
6234,5300.98
6235,6555.02
6236,716.81
6237,3924.15
6238,5185.36
6239,8147.7
6240,2881.2
6241,2517.42
6242,5965.35
6243,6542.82
6244,499.76
6245,1462.62
6246,536.94
6247,4819.5
6248,1110.57
6249,56.68
6250,2954.38
6251,1608.9
6252,9799.19
6253,507.62
6254,2070.21
6255,8250.2
6256,908.26
6257,9274.42
6258,1816.5
6259,2494.84
6260,1130.92
6261,5121.67
6262,536.04
6263,4355.66
6264,4949.05
6265,947.3
6266,1472.42
6267,533.09
6268,612.72
6269,126.3
6270,25650.48
6271,5741.17
6272,1138.26
6273,2833.59
6274,781.08
6275,3634.1
6276,5378.93
6277,4307.25
6278,1397.1
6279,515.66
6280,5953.11
6281,5084.96
6282,7084.2
6283,1863.28
6284,20255.16
6285,4693.63
6286,1313.41
6287,3677.32
6288,12454.74
6289,815.27
6290,3199.52
6291,3113.93
6292,6573.9
6293,12169.04
6294,5170.6
6295,3053.97
6296,1194.61
6297,10225.02
6298,822.02
6299,639.96
6300,381.41
6301,894.89
6302,1040.91
6303,2094.94
6304,139.98
6305,310.08
6306,668.75
6307,892.89
6308,6465.38
6309,2850.82
6310,836.77
6311,691.59
6312,1749.69
6313,5100.43
6314,9502.16
6315,10285.04
6316,6389.49
6317,1078.81
6318,3455.97
6319,934.92
6320,13703.98
6321,1855.9
6322,6122.66
6323,9305.18
6324,4286.61
6325,4817.75
6326,1223.85
6327,17881.77
6328,3223.24
6329,3528.18
6330,4589.35
6331,271.35
6332,4843.62
6333,883.17
6334,586.19
6335,3070.23
6336,2420.76
6337,180.32
6338,3687.63
6339,5333.29
6340,5305.83
6341,826.29
6342,8855.66
6343,593.68
6344,3609.29
6345,4117.37
6346,3361.3
6347,4126.89
6348,794.32
6349,2553.99
6350,773.58
6351,1647.2
6352,6726.16
6353,5426.17
6354,2791.71
6355,900.27
6356,472.53
6357,6292.94
6358,3818.92
6359,691.89
6360,4060.94
6361,1898.58
6362,2046.45
6363,718.43
6364,787.1
6365,810.08
6366,12594.03
6367,15202.51
6368,3140.04
6369,5840.06
6370,618.56
6371,10471.55
6372,4847.42
6373,5842.19
6374,1415.76
6375,516.15
6376,4159.49
6377,1180.3
6378,5439.69
6379,4910.41
6380,4661.39
6381,7255.61
6382,2241.52
6383,4151.7
6384,413.21
6385,3008.79
6386,1913.95
6387,2773.95
6388,1392.71
6389,923.19
6390,10468.3
6391,849.86
6392,857.91
6393,2791.55
6394,7491.27
6395,1083.68
6396,436.48
6397,6635.04
6398,7225.81
6399,2179.62
6400,3880.22
6401,432.39
6402,1141.57
6403,1766.05
6404,7681.78
6405,2897.38
6406,7709.31
6407,784.93
6408,7256.7
6409,2656.55
6410,476.81
6411,1473.56
6412,2109.5
6413,6576.23
6414,6251.91
6415,6700.01
6416,521.09
6417,3878.83
6418,456.08
6419,5295.1
6420,1903.28
6421,863.54
6422,2242.99
6423,1098.98
6424,2223.07
6425,351.91
6426,1703.48
6427,672.24
6428,7361.15
6429,2721.69
6430,8707.65
6431,773.71
6432,462.66
6433,13982.18
6434,5763.08
6435,6239.42
6436,9315.25
6437,5629.64
6438,3737.35
6439,14813.88
6440,17151.6
6441,872.9
6442,1919.47
6443,6435.46
6444,3404.05
6445,1632.71
6446,840.45
6447,7651.54
6448,727.9
6449,685.28
6450,6901.78
6451,759.99
6452,9603.26
6453,570.66
6454,2237.15
6455,1128.08
6456,1005.61
6457,911.61
6458,8251.27
6459,2803.9
6460,610.09
6461,432.59
6462,9425.56
6463,456.82
6464,6551.31
6465,2767.99
6466,12314.69
6467,3021.05
6468,4299.65
6469,7470.52
6470,2485.06
6471,598.05
6472,3374.81
6473,17518.79
6474,103.41
6475,7512.01
6476,962.83
6477,433.27
6478,244.7
6479,2150.5
6480,1159.0
6481,7701.05
6482,2123.29
6483,940.31
6484,1185.75
6485,7178.17
6486,3160.63
6487,7164.87
6488,1771.16
6489,1017.34
6490,2066.67
6491,3172.79
6492,562.91
6493,981.22
6494,11298.22
6495,1885.53
6496,11669.58
6497,4423.13
6498,1414.61
6499,4717.31
6500,2615.6
6501,6234.72
6502,2684.21
6503,7651.59
6504,3055.61
6505,7891.78
6506,15450.79
6507,1980.09
6508,336.34
6509,5996.89
6510,14440.86
6511,6207.87
6512,3359.55
6513,1971.93
6514,899.42
6515,3846.62
6516,882.13
6517,1536.09
6518,7666.22
6519,7940.8
6520,11313.67
6521,3718.78
6522,618.56
6523,6116.92
6524,7726.04
6525,358.51
6526,3290.03
6527,2511.64
6528,12400.4
6529,4862.74
6530,5665.91
6531,559.08
6532,7674.99
6533,3331.04
6534,8550.38
6535,816.38
6536,2371.6
6537,742.76
6538,2699.34
6539,2727.71
6540,2322.55
6541,14908.69
6542,13038.89
6543,6730.32
6544,921.75
6545,499.57
6546,1699.15
6547,3830.71
6548,4412.25
6549,11648.74
6550,1218.8
6551,14307.27
6552,2338.06
6553,3177.23
6554,1359.22
6555,13505.31
6556,1736.15
6557,6334.64
6558,1871.57
6559,10455.77
6560,2530.43
6561,8900.46
6562,3490.2
6563,7011.79
6564,833.44
6565,8444.07
6566,470.18
6567,2424.65
6568,270.52
6569,3312.93
6570,2124.7
6571,16953.14
6572,6420.9
6573,6228.49
6574,747.19
6575,10364.03
6576,3183.72
6577,6252.67
6578,7121.07
6579,2833.8
6580,266.16
6581,785.87
6582,570.34
6583,2305.37
6584,8257.15
6585,6658.45
6586,417.31
6587,817.97
6588,3316.43
6589,15217.67
6590,6107.12
6591,2711.36
6592,455.31
6593,526.15
6594,100.48
6595,3688.54
6596,1886.25
6597,73.39
6598,6319.65
6599,561.9
6600,16003.03
6601,12872.28
6602,3439.06
6603,3771.42
6604,2652.8
6605,2852.1
6606,16638.74
6607,6256.79
6608,9699.21
6609,3462.04
6610,8696.64
6611,1260.82
6612,488.79
6613,2759.99
6614,8485.49
6615,7491.21
6616,312.87
6617,5464.04
6618,11970.88
6619,1343.47
6620,10665.13
6621,1599.67
6622,1791.11
6623,1484.59
6624,9048.91
6625,8429.79
6626,5649.77
6627,10821.21
6628,492.91
6629,5769.27
6630,6206.25
6631,1954.24
6632,2327.75
6633,504.6
6634,7310.51
6635,4537.73
6636,584.3
6637,6719.92
6638,450.72
6639,7750.8
6640,504.75
6641,4117.74
6642,2056.73
6643,2413.77
6644,16720.23
6645,12256.02
6646,5781.96
6647,339.83
6648,2378.14
6649,1624.36
6650,560.23
6651,969.4
6652,9090.36
6653,4788.46
6654,5717.16
6655,5300.23
6656,11748.53
6657,19450.93
6658,3800.79
6659,1470.11
6660,8250.19
6661,1889.97
6662,767.35
6663,1880.12
6664,1513.36
6665,6125.11
6666,6063.29
6667,9222.34
6668,2059.0
6669,461.12
6670,1838.52
6671,3377.98
6672,18138.55
6673,123.95
6674,1495.41
6675,8745.49
6676,445.14
6677,5947.57
6678,5928.15
6679,899.69
6680,4508.85
6681,5758.03
6682,4509.21
6683,5297.88
6684,2146.46
6685,12724.51
6686,2664.97
6687,4585.44
6688,7158.06
6689,3558.45
6690,5578.28
6691,4312.87
6692,12409.54
6693,4195.94
6694,500.03
6695,1160.56
6696,5729.0
6697,5336.2
6698,2829.75
6699,721.42
6700,3822.83
6701,11036.81
6702,6316.68
6703,3745.39
6704,9451.37
6705,5391.07
6706,10.0
6707,4728.75
6708,6843.9
6709,8583.93
6710,15138.82
6711,10325.36
6712,1571.98
6713,9504.55
6714,221.43
6715,2627.53
6716,8323.28
6717,7395.87
6718,1400.74
6719,5141.62
6720,123.8
6721,647.79
6722,656.45
6723,948.24
6724,586.28
6725,612.55
6726,1778.85
6727,3129.03
6728,531.8
6729,3182.12
6730,12295.18
6731,4908.94
6732,5260.63
6733,762.64
6734,134.02
6735,7788.01
6736,1161.81
6737,887.63
6738,18566.58
6739,9921.56
6740,1130.25
6741,461.97
6742,643.26
6743,7025.71
6744,1471.17
6745,1518.57
6746,3140.55
6747,3826.2
6748,8482.25
6749,448.16
6750,312.76
6751,4399.83
6752,354.6
6753,3419.52
6754,19138.08
6755,1654.11
6756,18493.46
6757,4633.4
6758,6520.3
6759,10841.48
6760,4248.88
6761,459.7
6762,6752.62
6763,2214.72
6764,6820.05
6765,6142.27
6766,1070.55
6767,1232.39
6768,6637.21
6769,7129.41
6770,5470.82
6771,8203.66
6772,754.44
6773,14682.61
6774,17799.32
6775,3710.41
6776,543.91
6777,4213.04
6778,3476.25
6779,399.75
6780,3409.47
6781,1884.93
6782,1154.69
6783,8869.19
6784,469.27
6785,1467.86
6786,758.51
6787,12450.78
6788,6399.24
6789,9507.73
6790,3185.35
6791,14769.49
6792,11341.68
6793,8730.39
6794,4008.56
6795,10895.22
6796,2221.48
6797,742.42
6798,6648.32
6799,4191.16
6800,904.36
6801,1528.26
6802,8070.98
6803,6701.52
6804,1240.82
6805,9181.44
6806,5754.33
6807,11828.8
6808,19843.91
6809,7962.51
6810,4828.78
6811,1851.01
6812,9609.24
6813,5622.57
6814,2312.31
6815,4343.17
6816,4763.59
6817,6750.14
6818,8620.44
6819,6424.93
6820,1595.17
6821,636.95
6822,823.52
6823,100.5
6824,3734.8
6825,1072.24
6826,8341.13
6827,495.67
6828,5976.56
6829,308.09
6830,529.86
6831,9569.93
6832,2308.02
6833,3053.76
6834,5350.89
6835,2865.09
6836,11503.42
6837,1952.46
6838,3515.05
6839,10.0
6840,1720.94
6841,18577.18
6842,1064.47
6843,201.84
6844,361.51
6845,14441.18
6846,12688.13
6847,7446.76
6848,615.55
6849,226.34
6850,4526.64
6851,11718.79
6852,14305.54
6853,2544.3
6854,650.07
6855,4468.85
6856,4664.51
6857,949.64
6858,9785.4
6859,3642.0
6860,1873.43
6861,1970.93
6862,2926.95
6863,3044.31
6864,4551.07
6865,5785.93
6866,2203.8
6867,7331.07
6868,828.57
6869,680.36
6870,3788.69
6871,582.7
6872,228.33
6873,5863.4
6874,1927.35
6875,2411.13
6876,348.9
6877,1030.96
6878,10.0
6879,802.66
6880,465.92
6881,2453.42
6882,14135.42
6883,395.97
6884,2292.29
6885,456.77
6886,2129.87
6887,13800.67
6888,6937.11
6889,17533.65
6890,708.04
6891,2164.51
6892,10660.51
6893,3053.48
6894,2452.43
6895,1080.82
6896,1420.59
6897,6467.02
6898,4492.12
6899,399.26
6900,11450.5
6901,8228.82
6902,739.75
6903,8858.25
6904,505.04
6905,2157.95
6906,6412.56
6907,3756.52
6908,995.96
6909,204.96
6910,3483.32
6911,17893.0
6912,1215.19
6913,1337.41
6914,1772.11
6915,5252.66
6916,5876.79
6917,7373.41
6918,1951.73
6919,513.48
6920,1454.06
6921,485.05
6922,14910.44
6923,5825.4
6924,536.06
6925,1196.83
6926,8928.51
6927,1184.51
6928,3824.85
6929,596.49
6930,348.6
6931,15130.75
6932,771.15
6933,5458.19
6934,7577.03
6935,8670.56
6936,4071.69
6937,5133.94
6938,145.19
6939,5823.54
6940,15235.64
6941,5522.23
6942,4130.86
6943,3170.4
6944,1019.2
6945,7670.94
6946,723.97
6947,10829.77
6948,4922.17
6949,10031.21
6950,564.72
6951,880.75
6952,651.18
6953,670.96
6954,2084.56
6955,7184.27
6956,509.74
6957,8788.93
6958,5963.08
6959,1305.83
6960,296.07
6961,8058.63
6962,514.77
6963,535.3
6964,2181.09
6965,7825.31
6966,7092.4
6967,4768.63
6968,1121.75
6969,1030.2
6970,2239.03
6971,345.42
6972,1208.16
6973,658.99
6974,1855.24
6975,574.15
6976,8396.82
6977,10497.06
6978,624.02
6979,2023.11
6980,6689.66
6981,1518.91
6982,3883.21
6983,9216.32
6984,19452.88
6985,7199.6
6986,5760.13
6987,1637.45
6988,732.46
6989,2557.59
6990,4237.19
6991,3201.83
6992,3927.29
6993,771.36
6994,1620.41
6995,7258.04
6996,4876.99
6997,6457.16
6998,534.33
6999,6322.47
7000,2043.39
7001,5775.39
7002,1906.76
7003,2080.1
7004,548.99
7005,2535.41
7006,486.41
7007,5376.19
7008,330.99
7009,5979.83
7010,470.54
7011,2183.47
7012,9872.48
7013,776.66
7014,451.32
7015,20191.38
7016,11244.77
7017,12930.57
7018,8582.16
7019,17155.45
7020,3768.0
7021,3536.9
7022,787.06
7023,422.58
7024,10155.33
7025,7321.02
7026,557.66
7027,3295.96
7028,8730.18
7029,316.73
7030,3089.64
7031,671.14
7032,3350.63
7033,8175.86
7034,842.98
7035,1265.33
7036,2132.21
7037,1228.34
7038,1010.32
7039,622.5
7040,1442.67
7041,2685.48
7042,609.01
7043,643.69
7044,951.65
7045,984.23
7046,1844.88
7047,12175.7
7048,3629.07
7049,548.97
7050,8240.78
7051,294.26
7052,962.23
7053,3676.7
7054,6386.0
7055,5382.12
7056,11486.53
7057,292.32
7058,6489.39
7059,6631.82
7060,1440.87
7061,16246.93
7062,5877.87
7063,6330.36
7064,5548.13
7065,1857.18
7066,7649.86
7067,13600.13
7068,775.94
7069,8429.32
7070,11085.24
7071,462.69
7072,1496.23
7073,5764.65
7074,233.66
7075,427.59
7076,8692.59
7077,4291.62
7078,8410.24
7079,13357.38
7080,203.61
7081,3651.43
7082,8388.18
7083,2301.19
7084,828.28
7085,4617.94
7086,477.63
7087,2152.15
7088,1122.79
7089,1044.81
7090,17262.78
7091,3838.46
7092,6036.83
7093,8917.28
7094,573.21
7095,2187.59
7096,625.94
7097,599.96
7098,14734.78
7099,6746.69
7100,1005.16
7101,7902.75
7102,14185.07
7103,3728.93
7104,4194.55
7105,4656.21
7106,4343.56
7107,4694.83
7108,790.15
7109,802.69
7110,3792.61
7111,4299.84
7112,4761.67
7113,6535.0
7114,5641.02
7115,2635.26
7116,1066.3
7117,6347.76
7118,728.2
7119,9941.73
7120,6642.04
7121,602.88
7122,5455.69
7123,2821.01
7124,3088.15
7125,6435.76
7126,1065.7
7127,9572.02
7128,4950.92
7129,927.3
7130,6360.65
7131,872.37
7132,6957.2
7133,12909.55
7134,6270.48
7135,5060.84
7136,565.02
7137,284.12
7138,8982.26
7139,2280.57
7140,7042.95
7141,7610.35
7142,10282.63
7143,2094.91
7144,4217.21
7145,11718.89
7146,1581.09
7147,4053.46
7148,4507.25
7149,1626.52
7150,673.76
7151,3934.78
7152,8287.66
7153,9560.08
7154,337.82
7155,1025.48
7156,1515.79
7157,4903.11
7158,18635.34
7159,4417.08
7160,9967.85
7161,10.0
7162,5801.06
7163,1207.17
7164,8129.45
7165,5928.15
7166,2186.18
7167,4323.33
7168,1491.8
7169,1108.5
7170,5207.29
7171,3293.29
7172,424.18
7173,5541.28
7174,1239.04
7175,7993.29
7176,12471.55
7177,759.68
7178,1567.5
7179,11240.51
7180,7804.91
7181,274.74
7182,1453.01
7183,3484.83
7184,12060.78
7185,216.72
7186,1002.73
7187,5523.46
7188,442.93
7189,859.83
7190,1152.17
7191,5390.77
7192,912.4
7193,6837.96
7194,338.09
7195,2681.66
7196,7280.0
7197,6896.28
7198,320.0
7199,4378.71
7200,3875.74
7201,1093.61
7202,15130.35
7203,4238.64
7204,4758.69
7205,11502.74
7206,239.57
7207,5167.87
7208,5784.58
7209,2768.75
7210,14837.51
7211,979.9
7212,10556.29
7213,984.82
7214,2621.92
7215,669.94
7216,5085.11
7217,8078.88
7218,2438.14
7219,8391.15
7220,3361.34
7221,1332.05
7222,1873.25
7223,8906.21
7224,1920.4
7225,918.17
7226,1604.55
7227,776.63
7228,4830.85
7229,1822.75
7230,2115.02
7231,3666.26
7232,10243.17
7233,2236.72
7234,2217.83
7235,616.61
7236,7683.7
7237,5059.55
7238,1445.48
7239,6438.09
7240,703.35
7241,1616.71
7242,247.33
7243,5780.31
7244,1187.59
7245,4139.16
7246,1791.11
7247,2183.54
7248,7118.41
7249,3746.47
7250,4210.51
7251,1444.55
7252,1907.53
7253,209.36
7254,1964.73
7255,601.71
7256,889.23
7257,6208.08
7258,888.57
7259,622.96
7260,780.28
7261,2356.2
7262,4530.71
7263,6688.61
7264,1058.69
7265,2009.78
7266,425.98
7267,1180.55
7268,4107.25
7269,1748.38
7270,1245.45
7271,730.73
7272,1522.39
7273,626.3
7274,6705.07
7275,617.98
7276,13939.99
7277,742.73
7278,363.16
7279,7322.61
7280,670.36
7281,2547.07
7282,5019.19
7283,7492.1
7284,1088.94
7285,2145.61
7286,2249.51
7287,408.57
7288,7002.48
7289,726.25
7290,4341.08
7291,4240.45
7292,659.31
7293,8936.76
7294,1093.37
7295,2997.98
7296,616.44
7297,1183.72
7298,500.85
7299,1415.63
7300,4163.02
7301,13576.25
7302,7404.56
7303,3598.55
7304,3482.24
7305,666.23
7306,5560.29
7307,991.91
7308,5823.84
7309,10653.49
7310,1254.66
7311,5862.2
7312,4546.77
7313,5789.33
7314,204.77
7315,5105.25
7316,5638.52
7317,4342.2
7318,7526.37
7319,4161.52
7320,621.81
7321,2477.84
7322,18594.87
7323,1018.72
7324,8498.98
7325,685.69
7326,9649.66
7327,1656.53
7328,9473.44
7329,4378.87
7330,5114.83
7331,5557.4
7332,4224.27
7333,9372.45
7334,629.8
7335,10059.92
7336,5275.28
7337,4739.55
7338,303.01
7339,291.42
7340,4459.48
7341,864.44
7342,5845.24
7343,397.79
7344,2193.05
7345,8401.02
7346,4409.63
7347,331.08
7348,9538.28
7349,662.16
7350,2408.37
7351,7908.52
7352,3939.34
7353,6884.98
7354,495.99
7355,3297.94
7356,1971.4
7357,722.75
7358,3755.23
7359,6090.19
7360,4725.97
7361,8310.65
7362,6618.25
7363,5474.76
7364,611.99
7365,416.51
7366,5165.19
7367,305.96
7368,684.66
7369,955.69
7370,8026.99
7371,394.77
7372,3648.21
7373,1126.93
7374,428.2
7375,12954.35
7376,8111.67
7377,14585.29
7378,387.51
7379,11028.44
7380,2075.36
7381,7105.75
7382,699.89
7383,1889.26
7384,2896.49
7385,1282.05
7386,355.9
7387,801.78
7388,2907.26
7389,789.81
7390,6959.95
7391,5701.15
7392,497.51
7393,4582.02
7394,955.93
7395,9675.32
7396,504.34
7397,9428.95
7398,7970.35
7399,2348.37
7400,4884.18
7401,1791.19
7402,496.98
7403,749.02
7404,724.22
7405,11204.26
7406,3151.58
7407,6614.09
7408,537.01
7409,4687.98
7410,3787.5
7411,2064.93
7412,1514.72
7413,6332.15
7414,245.44
7415,1217.2
7416,2664.7
7417,1970.64
7418,2907.12
7419,3640.64
7420,371.55
7421,5822.76
7422,2618.34
7423,19250.01
7424,824.35
7425,6787.15
7426,296.3
7427,14067.8
7428,1023.95
7429,11177.98
7430,10995.77
7431,2552.9
7432,3972.46
7433,1386.56
7434,615.07
7435,1806.32
7436,2833.1
7437,3674.48
7438,2454.91
7439,886.84
7440,1894.58
7441,1669.95
7442,6009.03
7443,7114.02
7444,3107.35
7445,8057.84
7446,559.73
7447,18316.86
7448,9562.98
7449,5774.95
7450,699.45
7451,4043.57
7452,1802.44
7453,4272.96
7454,1143.58
7455,3686.5
7456,1376.02
7457,785.27
7458,5128.65
7459,653.32
7460,973.81
7461,6770.66
7462,886.78
7463,3455.51
7464,5085.34
7465,1678.52
7466,1184.21
7467,5885.35
7468,9508.48
7469,1241.98
7470,601.74
7471,3294.76
7472,3724.92
7473,2906.72
7474,1477.81
7475,412.99
7476,3021.0
7477,11230.61
7478,8761.09
7479,11017.34
7480,10174.58
7481,2152.68
7482,8873.64
7483,3802.41
7484,1447.09
7485,416.08
7486,1414.21
7487,530.91
7488,6522.34
7489,3588.59
7490,1778.41
7491,1628.68
7492,324.25
7493,749.45
7494,9261.61
7495,13444.7
7496,10286.76
7497,13036.71
7498,6391.68
7499,158.29
7500,4616.32
7501,2914.88
7502,7382.07
7503,4001.12
7504,615.98
7505,1184.11
7506,5650.2
7507,12465.37
7508,8661.17
7509,28342.6
7510,3160.38
7511,754.98
7512,4634.36
7513,1024.78
7514,10905.81
7515,1547.2
7516,728.51
7517,5221.91
7518,569.23
7519,2025.12
7520,1073.03
7521,2758.81
7522,480.93
7523,4016.74
7524,2509.97
7525,1154.05
7526,3715.86
7527,6836.59
7528,402.79
7529,6006.49
7530,874.83
7531,5281.98
7532,557.07
7533,1529.14
7534,1577.71
7535,4065.71
7536,1730.58
7537,770.22
7538,176.89
7539,2560.07
7540,6648.48
7541,3806.91
7542,7316.78
7543,12874.34
7544,514.85
7545,1213.7
7546,1908.83
7547,6978.93
7548,335.29
7549,7560.08
7550,3050.57
7551,2505.93
7552,9217.37
7553,5896.38
7554,6076.05
7555,633.47
7556,8760.59
7557,509.96
7558,20308.38
7559,304.66
7560,49.3
7561,3177.4
7562,2351.93
7563,2426.56
7564,590.17
7565,21267.97
7566,1788.14
7567,563.06
7568,392.43
7569,787.6
7570,4261.6
7571,1189.91
7572,4282.57
7573,405.08
7574,2212.19
7575,917.45
7576,5717.8
7577,2245.88
7578,1377.18
7579,16495.48
7580,2277.69
7581,1911.91
7582,438.8
7583,1389.12
7584,3910.46
7585,961.97
7586,653.05
7587,4771.86
7588,917.46
7589,8200.33
7590,998.09
7591,8131.95
7592,2135.91
7593,7669.45
7594,6818.6
7595,737.46
7596,1228.61
7597,770.72
7598,5845.91
7599,1600.36
7600,13017.39
7601,3510.87
7602,584.88
7603,8677.88
7604,6291.17
7605,13822.91
7606,6188.94
7607,4858.97
7608,5360.55
7609,13183.75
7610,6265.1
7611,1807.85
7612,3198.33
7613,9279.67
7614,3945.23
7615,1507.4
7616,18137.38
7617,12710.21
7618,4755.9
7619,603.08
7620,17221.98
7621,3792.49
7622,9430.13
7623,5526.53
7624,3846.73
7625,446.72
7626,6272.58
7627,4806.98
7628,4873.45
7629,8265.59
7630,5412.79
7631,6346.83
7632,9666.47
7633,4003.05
7634,805.59
7635,285.5
7636,3724.46
7637,11260.22
7638,8770.17
7639,1344.24
7640,2199.34
7641,9453.97
7642,9343.28
7643,6314.86
7644,14512.03
7645,2637.98
7646,1155.54
7647,6726.88
7648,2885.82
7649,3847.94
7650,1282.23
7651,1433.18
7652,3316.6
7653,423.93
7654,307.49
7655,15709.7
7656,4269.33
7657,2719.42
7658,10042.82
7659,4632.3
7660,638.92
7661,10996.02
7662,547.98
7663,8316.22
7664,522.51
7665,5711.62
7666,6915.72
7667,395.16
7668,2532.32
7669,371.97
7670,19345.32
7671,7136.19
7672,4867.21
7673,2421.09
7674,1944.01
7675,6107.38
7676,282.41
